,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Avg-Book-Rating
2521,Eyes of Prey,John Sandford,2004,Berkley Publishing Group,http://images.amazon.com/images/P/0425132048.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425132048.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425132048.01.LZZZZZZZ.jpg,2.5172413793103448
1336,Restaurant At the End of the Universe,Douglas Adams,0,Pan Books Ltd,http://images.amazon.com/images/P/0330262130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0330262130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0330262130.01.LZZZZZZZ.jpg,2.5172413793103448
103,The Wind in the Willows,Kenneth Grahame,1996,St. Martin's Press,http://images.amazon.com/images/P/0312148267.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312148267.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312148267.01.LZZZZZZZ.jpg,2.5172413793103448
354,The Witching Hour (Lives of the Mayfair Witches),ANNE RICE,1993,Ballantine Books,http://images.amazon.com/images/P/0345384466.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345384466.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345384466.01.LZZZZZZZ.jpg,2.516949152542373
1669,Girlfriend in a Coma,Douglas Coupland,1999,Regan Books,http://images.amazon.com/images/P/0060987324.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060987324.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060987324.01.LZZZZZZZ.jpg,2.5161290322580645
2161,Dying to Please,LINDA HOWARD,2003,Ballantine Books,http://images.amazon.com/images/P/0345453409.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345453409.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345453409.01.LZZZZZZZ.jpg,2.5121951219512195
251,The Pilot's Wife : A Novel Tag: Author of the Weight of Water (Oprah's Book Club (Hardcover)),Anita Shreve,1999,"Little, Brown",http://images.amazon.com/images/P/0316789089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316789089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316789089.01.LZZZZZZZ.jpg,2.5121951219512195
2307,The Silver Chair,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.LZZZZZZZ.jpg,2.5121951219512195
95,Chicken Soup for the Soul (Chicken Soup for the Soul),Jack Canfield,1993,Health Communications,http://images.amazon.com/images/P/155874262X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/155874262X.01.LZZZZZZZ.jpg,2.5113636363636362
1310,The Stranger,ALBERT CAMUS,1989,Vintage,http://images.amazon.com/images/P/0679720200.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679720200.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679720200.01.LZZZZZZZ.jpg,2.511111111111111
2055,The Green Mile: Coffey on the Mile (Green Mile Series),Stephen King,1996,Signet Book,http://images.amazon.com/images/P/0451190572.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451190572.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451190572.01.LZZZZZZZ.jpg,2.5106382978723403
151,The Four Agreements: A Practical Guide to Personal Freedom,Don Miguel Ruiz,1997,Amber-Allen Publishing,http://images.amazon.com/images/P/1878424319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1878424319.01.LZZZZZZZ.jpg,2.510204081632653
984,The Honk and Holler Opening Soon,Billie Letts,1998,Warner Books,http://images.amazon.com/images/P/0446521582.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446521582.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446521582.01.LZZZZZZZ.jpg,2.5057471264367814
432,Shopgirl,Steve Martin,2001,Hyperion,http://images.amazon.com/images/P/0786885688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786885688.01.LZZZZZZZ.jpg,2.5
8,Lying Awake,Mark Salzman,2000,Alfred A. Knopf,http://images.amazon.com/images/P/0375406328.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375406328.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375406328.01.LZZZZZZZ.jpg,2.5
481,The Years of Rice and Salt,Kim Stanley Robinson,2003,Spectra Books,http://images.amazon.com/images/P/0553580078.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553580078.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553580078.01.LZZZZZZZ.jpg,2.5
2827,Into the Night,Suzanne Brockmann,2002,Ballantine Books,http://images.amazon.com/images/P/0804119724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804119724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804119724.01.LZZZZZZZ.jpg,2.5
1707,To the Nines (A Stephanie Plum Novel),Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312991460.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312991460.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312991460.01.LZZZZZZZ.jpg,2.5
817,Unless : A Novel,Carol Shields,2003,Perennial,http://images.amazon.com/images/P/0007154615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0007154615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0007154615.01.LZZZZZZZ.jpg,2.5
963,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,2000,Broadway,http://images.amazon.com/images/P/0767905385.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767905385.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767905385.01.LZZZZZZZ.jpg,2.5
979,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,2000,"Little, Brown",http://images.amazon.com/images/P/0316316962.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316316962.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316316962.01.LZZZZZZZ.jpg,2.5
580,White Oleander : A Novel,Janet Fitch,2001,"Little, Brown",http://images.amazon.com/images/P/0316182540.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316182540.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316182540.01.LZZZZZZZ.jpg,2.5
1416,Walking Across Egypt,CLYDE EDGERTON,1997,Ballantine Books,http://images.amazon.com/images/P/0345419073.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345419073.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345419073.01.LZZZZZZZ.jpg,2.5
2332,My Year of Meats,Ruth L. Ozeki,1998,Penguin USA,http://images.amazon.com/images/P/0670879045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670879045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670879045.01.LZZZZZZZ.jpg,2.5
1290,Odd Thomas,Dean Koontz,2003,Bantam,http://images.amazon.com/images/P/0553802496.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802496.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802496.01.LZZZZZZZ.jpg,2.5
311,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,2001,Picador,http://images.amazon.com/images/P/0312282990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312282990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312282990.01.LZZZZZZZ.jpg,2.5
1690,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,http://images.amazon.com/images/P/0553289691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.LZZZZZZZ.jpg,2.5
897,Kushiel's Dart,Jacqueline Carey,2002,Tor Books,http://images.amazon.com/images/P/0765342987.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765342987.01.LZZZZZZZ.jpg,2.5
557,1st to Die: A Novel,James Patterson,2002,Warner Vision,http://images.amazon.com/images/P/0446610038.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446610038.01.LZZZZZZZ.jpg,2.495145631067961
915,Night,Elie Wiesel,1982,Bantam Books,http://images.amazon.com/images/P/0553272535.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553272535.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553272535.01.LZZZZZZZ.jpg,2.49438202247191
298,Charming Billy,Alice McDermott,1999,Delta,http://images.amazon.com/images/P/038533334X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038533334X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038533334X.01.LZZZZZZZ.jpg,2.491228070175439
582,City of Bones,Michael Connelly,2003,Warner Books,http://images.amazon.com/images/P/0446611611.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446611611.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446611611.01.LZZZZZZZ.jpg,2.489795918367347
1621,Obasan,Joy Kogawa,1983,Penguin Books,http://images.amazon.com/images/P/0140067779.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140067779.01.LZZZZZZZ.jpg,2.488888888888889
369,Jurassic Park,Michael Crichton,1999,Ballantine Books,http://images.amazon.com/images/P/0345370775.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345370775.01.LZZZZZZZ.jpg,2.4885844748858448
267,Suzanne's Diary for Nicholas,James Patterson,2001,"Little, Brown",http://images.amazon.com/images/P/0316969443.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316969443.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316969443.01.LZZZZZZZ.jpg,2.4879518072289155
567,Everything's Eventual : 14 Dark Tales,Stephen King,2002,Pocket,http://images.amazon.com/images/P/0743457358.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457358.01.LZZZZZZZ.jpg,2.4871794871794872
768,By the Light of the Moon,DEAN KOONTZ,2003,Bantam,http://images.amazon.com/images/P/0553582763.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582763.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582763.01.LZZZZZZZ.jpg,2.4864864864864864
521,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,2000,Perennial,http://images.amazon.com/images/P/0688177751.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688177751.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688177751.01.LZZZZZZZ.jpg,2.486111111111111
1496,The Second Summer of the Sisterhood,ANN BRASHARES,2003,Delacorte Books for Young Readers,http://images.amazon.com/images/P/0385729340.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385729340.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385729340.01.LZZZZZZZ.jpg,2.4857142857142858
2434,"Enchanters' End Game (The Belgariad, Book 5)",David Eddings,1988,Del Rey Books,http://images.amazon.com/images/P/0345338715.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345338715.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345338715.01.LZZZZZZZ.jpg,2.484848484848485
2148,True to Form : A Novel,Elizabeth Berg,2002,Atria,http://images.amazon.com/images/P/074341134X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/074341134X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/074341134X.01.LZZZZZZZ.jpg,2.484848484848485
1585,Rose Madder,Stephen King,2004,Signet Book,http://images.amazon.com/images/P/0451186362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451186362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451186362.01.LZZZZZZZ.jpg,2.484848484848485
91,Postmortem (Kay Scarpetta Mysteries (Paperback)),Patricia Cornwell,1998,Pocket,http://images.amazon.com/images/P/0671023616.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023616.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671023616.01.LZZZZZZZ.jpg,2.4838709677419355
42,Angels &amp; Demons,Dan Brown,2001,Pocket Star,http://images.amazon.com/images/P/0671027360.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671027360.01.LZZZZZZZ.jpg,2.482905982905983
1158,Prodigal Summer: A Novel,Barbara Kingsolver,2001,Perennial,http://images.amazon.com/images/P/0060959037.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060959037.01.LZZZZZZZ.jpg,2.4827586206896552
132,The Client,John Grisham,1993,Doubleday Books,http://images.amazon.com/images/P/038542471X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/038542471X.01.LZZZZZZZ.jpg,2.482456140350877
1581,C Is for Corpse (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1987,Bantam,http://images.amazon.com/images/P/0553280368.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553280368.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553280368.01.LZZZZZZZ.jpg,2.4814814814814814
2605,Middle of Nowhere,Ridley Pearson,2001,Hyperion,http://images.amazon.com/images/P/0786889608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786889608.01.LZZZZZZZ.jpg,2.4814814814814814
858,Chicken Soup for the Teenage Soul II (Chicken Soup for the Soul Series),Jack Canfield,1998,HCI Teens,http://images.amazon.com/images/P/1558746161.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558746161.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558746161.01.LZZZZZZZ.jpg,2.48
719,The Black Unicorn (Magic Kingdom of Landover Novel),Terry Brooks,1990,Del Rey Books,http://images.amazon.com/images/P/0345335287.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335287.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335287.01.LZZZZZZZ.jpg,2.48
40,The Short Forever,Stuart Woods,2003,Signet Book,http://images.amazon.com/images/P/0451208080.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451208080.01.LZZZZZZZ.jpg,2.48
1011,Prodigal Summer,Barbara Kingsolver,2000,HarperCollins,http://images.amazon.com/images/P/0060199652.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060199652.01.LZZZZZZZ.jpg,2.4788732394366195
133,Proof,Dick Francis,1990,Fawcett Books,http://images.amazon.com/images/P/0449207544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449207544.01.LZZZZZZZ.jpg,2.4782608695652173
228,Someone to Watch Over Me : A Novel,Judith McNaught,2003,Pocket,http://images.amazon.com/images/P/0671525832.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525832.01.LZZZZZZZ.jpg,2.4761904761904763
457,Blue Moon,Luanne Rice,1994,Bantam Books,http://images.amazon.com/images/P/0553568183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553568183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553568183.01.LZZZZZZZ.jpg,2.475
1605,Dr. Atkins' New Diet Revolution,Robert C. Atkins,2001,Avon Books,http://images.amazon.com/images/P/006001203X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006001203X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006001203X.01.LZZZZZZZ.jpg,2.4745762711864407
135,Mostly Harmless,Douglas Adams,1992,Random House Inc,http://images.amazon.com/images/P/0517577402.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0517577402.01.LZZZZZZZ.jpg,2.473684210526316
2571,Small Gods (Discworld Novels (Paperback)),Terry Pratchett,1994,HarperTorch,http://images.amazon.com/images/P/0061092177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092177.01.LZZZZZZZ.jpg,2.473684210526316
569,A Cup of Tea (Ballantine Reader's Circle),Amy Ephron,1998,Ballantine Books,http://images.amazon.com/images/P/0345425707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345425707.01.LZZZZZZZ.jpg,2.473684210526316
735,Three Fates,Nora Roberts,2004,Jove Books,http://images.amazon.com/images/P/0515135062.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515135062.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515135062.01.LZZZZZZZ.jpg,2.4731182795698925
1689,Dr. Death (Alex Delaware Novels (Paperback)),Jonathan Kellerman,2001,Ballantine Books,http://images.amazon.com/images/P/0345413881.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345413881.01.LZZZZZZZ.jpg,2.4716981132075473
2770,The Magus,John Fowles,1997,Vintage Books USA,http://images.amazon.com/images/P/0099743914.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0099743914.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0099743914.01.LZZZZZZZ.jpg,2.4705882352941178
1345,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999,Three Rivers Press,http://images.amazon.com/images/P/0609804138.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0609804138.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0609804138.01.LZZZZZZZ.jpg,2.4705882352941178
1402,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,http://images.amazon.com/images/P/1400031362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031362.01.LZZZZZZZ.jpg,2.4696969696969697
1777,Toujours Provence (Vintage Departures),Peter Mayle,1992,Vintage Books USA,http://images.amazon.com/images/P/0679736042.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679736042.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679736042.01.LZZZZZZZ.jpg,2.46875
2296,Fever,Robin Cook,1983,Penguin Putnam~mass,http://images.amazon.com/images/P/0451119932.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451119932.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451119932.01.LZZZZZZZ.jpg,2.4680851063829787
2677,The Remnant: On the Brink of Armageddon (Left Behind No. 10),Tim LaHaye,2002,Tyndale House Publishers,http://images.amazon.com/images/P/0842332278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0842332278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0842332278.01.LZZZZZZZ.jpg,2.4642857142857144
205,The Partner,John Grisham,1997,Doubleday Books,http://images.amazon.com/images/P/0385472951.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385472951.01.LZZZZZZZ.jpg,2.463917525773196
1299,The Samurai's Garden : A Novel,Gail Tsukiyama,1996,St. Martin's Griffin,http://images.amazon.com/images/P/0312144075.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312144075.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312144075.01.LZZZZZZZ.jpg,2.4634146341463414
2293,The Rule of Four,Ian Caldwell,2004,Dial Books,http://images.amazon.com/images/P/0385337116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337116.01.LZZZZZZZ.jpg,2.4615384615384617
874,Booked to Die (Cliff Janeway Novels (Paperback)),John Dunning,2000,Pocket Star,http://images.amazon.com/images/P/0743410653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743410653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743410653.01.LZZZZZZZ.jpg,2.4615384615384617
2281,Wifey,Judy Blume,1989,Pocket,http://images.amazon.com/images/P/0671693816.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671693816.01.LZZZZZZZ.jpg,2.4615384615384617
1640,G Is for Gumshoe (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1991,Fawcett Books,http://images.amazon.com/images/P/0449219364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449219364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449219364.01.LZZZZZZZ.jpg,2.4591836734693877
396,Sword of Shannara,Terry Brooks,1980,Ballantine Books,http://images.amazon.com/images/P/0345290240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345290240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345290240.01.LZZZZZZZ.jpg,2.4565217391304346
608,Cryptonomicon,Neal Stephenson,2002,Avon Books,http://images.amazon.com/images/P/0060512806.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060512806.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060512806.01.LZZZZZZZ.jpg,2.4565217391304346
1039,The Scold's Bridle,Minette Walters,1995,St. Martin's Press,http://images.amazon.com/images/P/0312956126.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312956126.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312956126.01.LZZZZZZZ.jpg,2.4545454545454546
1660,When Rabbit Howls,Truddi Chase,1990,Jove Books,http://images.amazon.com/images/P/0515103292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515103292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515103292.01.LZZZZZZZ.jpg,2.4545454545454546
